brand,model,fuel_type,price,size,Depreciation Rate,Carbon Tax,Buying Price,Profit,imported
Lamborghini,Gallardo LP560-4,Gasoline,109499.0,8,0.8,200,87799.20000000001,21699.79999999999,0.0
Ford,Mustang GT Premium,Gasoline,18500.0,9,0.8,200,15000.0,3500.0,1.0
GMC,Yukon XL SLT,Gasoline,30000.0,10,0.8,200,24200.0,5800.0,0.0
Ford,Mustang V6 Premium,Gasoline,16000.0,9,0.8,200,13000.0,3000.0,0.0
Lexus,IS-F Base,Gasoline,29000.0,9,0.8,200,23400.0,5600.0,0.0
BMW,435 i,Gasoline,28000.0,10,0.8,200,22600.0,5400.0,0.0
Land,Rover Range Rover Supercharged,Gasoline,15500.0,9,0.8,200,12600.0,2900.0,0.0
Mercedes-Benz,CLA-Class CLA 250,Gasoline,16500.0,8,0.8,200,13400.0,3100.0,1.0
GMC,Yukon SLT,E85 Flex Fuel,9500.0,10,0.7,150,6800.0,2700.0,1.0
BMW,535 i,Gasoline,5699.0,8,0.8,200,4759.2,939.8000000000002,1.0
Dodge,Charger GT,Gasoline,26999.0,9,0.8,200,21799.2,5199.799999999999,0.0
Hyundai,Genesis 3.8,Gasoline,10340.0,9,0.8,200,8472.0,1868.0,1.0
Honda,Civic Type R Touring,Gasoline,35500.0,10,0.8,200,28600.0,6900.0,0.0
Dodge,Durango R/T,Gasoline,20000.0,10,0.8,200,16200.0,3800.0,1.0
Chevrolet,Silverado 1500 Limited High Country,Gasoline,60000.0,10,0.8,200,48200.0,11800.0,1.0
Chrysler,Crossfire Limited,Gasoline,13046.0,10,0.8,200,10636.800000000001,2409.199999999999,0.0
Nissan,Rogue SL,Gasoline,25884.0,10,0.8,200,20907.2,4976.799999999999,1.0
Mercedes-Benz,AMG GT 53 Base,Hybrid,83999.0,8,0.65,120,54719.35,29279.65,0.0
Acura,ILX Technology Plus Package,Gasoline,15750.0,8,0.8,200,12800.0,2950.0,0.0
Land,Rover Range Rover P530 SE SWB,Gasoline,175000.0,10,0.8,200,140200.0,34800.0,1.0
Ford,Expedition Platinum,Gasoline,48295.0,8,0.8,200,38836.0,9459.0,1.0
BMW,M3 Base,Gasoline,18500.0,10,0.8,200,15000.0,3500.0,0.0
INFINITI,M37 x,Gasoline,19900.0,8,0.8,200,16120.0,3780.0,0.0
BMW,650 i,Gasoline,8000.0,8,0.8,200,6600.0,1400.0,1.0
Mazda,RX-8 Grand Touring,Gasoline,8500.0,8,0.8,200,7000.0,1500.0,0.0
Porsche,Boxster Base,Gasoline,12250.0,9,0.8,200,10000.0,2250.0,1.0
Acura,ILX Premium & A-SPEC Packages,Gasoline,25000.0,10,0.8,200,20200.0,4800.0,1.0
Porsche,911 Carrera S,Gasoline,105000.0,10,0.8,200,84200.0,20800.0,0.0
Lexus,LX 570 Base,Gasoline,62900.0,9,0.8,200,50520.0,12380.0,0.0
Toyota,Highlander Limited Platinum,Gasoline,23500.0,10,0.8,200,19000.0,4500.0,0.0
Maserati,Ghibli Base,Gasoline,17999.0,10,0.8,200,14599.2,3399.7999999999993,1.0
Land,Rover Range Rover 3.0L Supercharged HSE,Gasoline,58000.0,10,0.8,200,46600.0,11400.0,0.0
Chevrolet,Cruze LTZ,Gasoline,10000.0,8,0.8,200,8200.0,1800.0,1.0
BMW,325 xi,Gasoline,4000.0,8,0.8,200,3400.0,600.0,1.0
Acura,MDX Technology,Gasoline,5000.0,10,0.8,200,4200.0,800.0,0.0
Lincoln,MKC Base,Gasoline,14900.0,8,0.8,200,12120.0,2780.0,1.0
Kia,Sportage Nightfall,Gasoline,27875.0,9,0.8,200,22500.0,5375.0,0.0
Bentley,Arnage R,Gasoline,34995.0,10,0.8,200,28196.0,6799.0,0.0
Kia,Sorento LX,Gasoline,23800.0,8,0.8,200,19240.0,4560.0,1.0
Lexus,SC 430 Base,Gasoline,15000.0,8,0.8,200,12200.0,2800.0,0.0
Land,Rover Range Rover Evoque Base,Gasoline,14500.0,10,0.8,200,11800.0,2700.0,0.0
Acura,TLX Type S w/Performance Tire,Gasoline,53000.0,8,0.8,200,42600.0,10400.0,0.0
GMC,Sierra 1500 SLE Crew Cab,Gasoline,14500.0,9,0.8,200,11800.0,2700.0,0.0
GMC,Sierra 1500 Denali Ultimate,Gasoline,84000.0,8,0.8,200,67400.0,16600.0,0.0
Mercedes-Benz,E-Class E 400,Gasoline,24000.0,10,0.8,200,19400.0,4600.0,1.0
MINI,Hardtop Cooper,Gasoline,24000.0,8,0.8,200,19400.0,4600.0,1.0
Ford,Bronco Outer Banks Advanced,Gasoline,57000.0,9,0.8,200,45800.0,11200.0,0.0
Ford,F-350 Lariat Super Duty Crew Cab,Diesel,28900.0,8,0.95,500,27955.0,945.0,1.0
Land,Rover Discovery Sport SE,Gasoline,24998.0,10,0.8,200,20198.4,4799.5999999999985,1.0
GMC,Yukon XL SLT,Gasoline,22000.0,10,0.8,200,17800.0,4200.0,0.0
Ford,Focus RS Base,Gasoline,39000.0,8,0.8,200,31400.0,7600.0,0.0
Ford,Bronco Badlands Advanced,Gasoline,65994.0,10,0.8,200,52995.200000000004,12998.799999999996,1.0
Hyundai,Genesis 5,Gasoline,19000.0,10,0.8,200,15400.0,3600.0,0.0
Jeep,Wrangler Unlimited Rubicon,Gasoline,65500.0,10,0.8,200,52600.0,12900.0,1.0
BMW,X4 xDrive30i,Gasoline,46000.0,8,0.8,200,37000.0,9000.0,0.0
Mazda,MX-5 Miata Base,Gasoline,22000.0,8,0.8,200,17800.0,4200.0,1.0
GMC,Yukon XL SLT,Gasoline,67800.0,10,0.8,200,54440.0,13360.0,1.0
Mercedes-Benz,E-Class E 350 4MATIC,Gasoline,8900.0,8,0.8,200,7320.0,1580.0,1.0
INFINITI,G35 Base,Gasoline,7500.0,10,0.8,200,6200.0,1300.0,0.0
Cadillac,XTS Premium,Gasoline,21995.0,8,0.8,200,17796.0,4199.0,0.0
MINI,Hardtop Cooper S,Gasoline,20784.0,8,0.8,200,16827.2,3956.7999999999993,1.0
Mercedes-Benz,SL-Class SL 550,Gasoline,31450.0,9,0.8,200,25360.0,6090.0,0.0
RAM,1500 Tradesman/Express,Gasoline,24200.0,10,0.8,200,19560.0,4640.0,1.0
BMW,135 i,Gasoline,11000.0,8,0.8,200,9000.0,2000.0,0.0
Rolls-Royce,Phantom,Gasoline,599000.0,10,0.8,200,479400.0,119600.0,0.0
Lexus,LS 430 Base,Gasoline,15999.0,10,0.8,200,12999.2,2999.7999999999993,1.0
BMW,M5 Base,Gasoline,19500.0,10,0.8,200,15800.0,3700.0,0.0
Ford,Expedition Timberline,Gasoline,77430.0,9,0.8,200,62144.0,15286.0,0.0
GMC,Sierra 1500 SLT,Gasoline,70250.0,9,0.8,200,56400.0,13850.0,0.0
Ford,Mustang Premium,Gasoline,9000.0,8,0.8,200,7400.0,1600.0,0.0
BMW,M5 Base,Gasoline,21000.0,9,0.8,200,17000.0,4000.0,0.0
Toyota,Tacoma SR,Gasoline,35000.0,8,0.8,200,28200.0,6800.0,1.0
Porsche,Cayenne Base,Gasoline,80140.0,8,0.8,200,64312.0,15828.0,0.0
BMW,330e iPerformance,Plug-In Hybrid,24995.0,10,0.95,50,23795.25,1199.75,0.0
GMC,Terrain Denali,Gasoline,18400.0,10,0.8,200,14920.0,3480.0,0.0
Ford,Excursion Limited,Diesel,20500.0,9,0.95,500,19975.0,525.0,1.0
Mitsubishi,Mirage ES,Gasoline,8750.0,10,0.8,200,7200.0,1550.0,1.0
Mercedes-Benz,E-Class E 350 4MATIC,Gasoline,22500.0,8,0.8,200,18200.0,4300.0,1.0
Mazda,Mazda3 i Sport,Gasoline,11500.0,9,0.8,200,9400.0,2100.0,1.0
BMW,M3 Base,Gasoline,28500.0,8,0.8,200,23000.0,5500.0,0.0
Mercedes-Benz,E-Class E 350,Gasoline,19250.0,8,0.8,200,15600.0,3650.0,1.0
Ford,Bronco Outer Banks Advanced,Gasoline,65999.0,10,0.8,200,52999.200000000004,12999.799999999996,1.0
Jeep,Wrangler Unlimited Sport,Gasoline,17500.0,9,0.8,200,14200.0,3300.0,0.0
Acura,TL 3.2,Gasoline,10000.0,10,0.8,200,8200.0,1800.0,1.0
Lexus,IS 350 Base,Gasoline,18000.0,10,0.8,200,14600.0,3400.0,1.0
Chevrolet,Equinox LT,Gasoline,7000.0,9,0.8,200,5800.0,1200.0,1.0
Mitsubishi,Lancer DE,Gasoline,3000.0,9,0.8,200,2600.0,400.0,0.0
Land,Rover LR2 Base,Gasoline,11995.0,8,0.8,200,9796.0,2199.0,0.0
Audi,A5 2.0T Premium,Gasoline,11000.0,10,0.8,200,9000.0,2000.0,0.0
Lexus,RX 450h Base,Hybrid,35700.0,8,0.65,120,23325.0,12375.0,0.0
Chevrolet,Tahoe LT,Gasoline,37900.0,9,0.8,200,30520.0,7380.0,0.0
Mercedes-Benz,G-Class G 550 4MATIC,Gasoline,84500.0,8,0.8,200,67800.0,16700.0,1.0
Cadillac,XTS Luxury,Gasoline,8500.0,8,0.8,200,7000.0,1500.0,0.0
Subaru,Outback 3.6R Limited,Gasoline,19500.0,8,0.8,200,15800.0,3700.0,0.0
Toyota,Avalon XLS,Gasoline,5500.0,8,0.8,200,4600.0,900.0,1.0
Chevrolet,Traverse RS,Gasoline,36000.0,8,0.8,200,29000.0,7000.0,0.0
BMW,330 i,Gasoline,37000.0,8,0.8,200,29800.0,7200.0,1.0
GMC,Sierra 2500 Base,E85 Flex Fuel,36500.0,10,0.7,150,25700.0,10800.0,0.0
Lexus,IS 250 Base,Gasoline,10000.0,9,0.8,200,8200.0,1800.0,0.0
Porsche,Panamera 2,Gasoline,20900.0,9,0.8,200,16920.0,3980.0,0.0
BMW,535 i xDrive,Gasoline,17000.0,8,0.8,200,13800.0,3200.0,1.0
Chevrolet,Silverado 2500 High Country,Diesel,74500.0,9,0.95,500,71275.0,3225.0,1.0
Mercedes-Benz,AMG C 63 Base,Gasoline,55600.0,10,0.8,200,44680.0,10920.0,1.0
Jeep,Wrangler Sahara,Gasoline,6999.0,9,0.8,200,5799.200000000001,1199.7999999999993,0.0
Porsche,Boxster S,Gasoline,24900.0,8,0.8,200,20120.0,4780.0,1.0
BMW,M3 Base,Gasoline,42000.0,9,0.8,200,33800.0,8200.0,0.0
BMW,535 i xDrive,Gasoline,10999.0,10,0.8,200,8999.2,1999.7999999999993,1.0
Mercedes-Benz,Metris Base,Gasoline,299000.0,8,0.8,200,239400.0,59600.0,0.0
Chevrolet,Express 1500 Cargo,Gasoline,7999.0,9,0.8,200,6599.200000000001,1399.7999999999993,0.0
BMW,X7 xDrive40i,Gasoline,54999.0,10,0.8,200,44199.200000000004,10799.799999999996,0.0
BMW,X7 xDrive40i,Hybrid,85000.0,8,0.65,120,55370.0,29630.0,0.0
Chevrolet,Silverado 2500 LT,E85 Flex Fuel,36800.0,9,0.7,150,25910.0,10890.0,1.0
Mercedes-Benz,Maybach S 580 4MATIC,Gasoline,229000.0,9,0.8,200,183400.0,45600.0,0.0
Mitsubishi,Outlander SEL,Gasoline,33000.0,10,0.8,200,26600.0,6400.0,1.0
Ford,Shelby GT350 Base,Gasoline,91000.0,10,0.8,200,73000.0,18000.0,1.0
MINI,Cooper Base,Gasoline,8000.0,9,0.8,200,6600.0,1400.0,1.0
Toyota,Prius Touring,Hybrid,6999.0,9,0.65,120,4669.35,2329.6499999999996,0.0
Cadillac,Escalade ESV Base,Gasoline,9750.0,10,0.8,200,8000.0,1750.0,0.0
Audi,A6 2.0T Premium Plus,Gasoline,19500.0,9,0.8,200,15800.0,3700.0,0.0
Chevrolet,Suburban 1500 LT,Gasoline,7200.0,8,0.8,200,5960.0,1240.0,0.0
Jaguar,XK R,Gasoline,36949.0,8,0.8,200,29759.2,7189.799999999999,0.0
Audi,A4 2.0T Premium,Gasoline,8300.0,9,0.8,200,6840.0,1460.0,1.0
Cadillac,ATS 2.0L Turbo,Gasoline,22999.0,10,0.8,200,18599.2,4399.799999999999,1.0
Ford,Transit-350 Base,Gasoline,37000.0,10,0.8,200,29800.0,7200.0,0.0
Mercedes-Benz,G-Class G 63 AMG,Gasoline,72999.0,9,0.8,200,58599.200000000004,14399.799999999996,0.0
Jeep,Wrangler Sahara,Gasoline,35000.0,10,0.8,200,28200.0,6800.0,1.0
BMW,M4 Base,Gasoline,42800.0,10,0.8,200,34440.0,8360.0,1.0
Maserati,Ghibli S GranLusso,Gasoline,52900.0,9,0.8,200,42520.0,10380.0,0.0
Pontiac,Firebird Trans Am,Gasoline,21000.0,10,0.8,200,17000.0,4000.0,0.0
Ford,Expedition XLT,Gasoline,57352.0,8,0.8,200,46081.600000000006,11270.399999999994,1.0
Ferrari,812 Superfast Base,Gasoline,469900.0,10,0.8,200,376120.0,93780.0,0.0
Land,Rover Range Rover P400 SE SWB,Hybrid,139500.0,10,0.65,120,90795.0,48705.0,0.0
BMW,535 i xDrive,Gasoline,9999.0,9,0.8,200,8199.2,1799.7999999999993,0.0
BMW,428 i xDrive,Gasoline,15000.0,8,0.8,200,12200.0,2800.0,0.0
Cadillac,Escalade ESV Platinum,Gasoline,32999.0,10,0.8,200,26599.2,6399.799999999999,1.0
BMW,X5 xDrive35i,Gasoline,12999.0,10,0.8,200,10599.2,2399.7999999999993,0.0
Lexus,GX 460 Premium,Gasoline,31000.0,8,0.8,200,25000.0,6000.0,0.0
MINI,Countryman Cooper S ALL4,Gasoline,13999.0,10,0.8,200,11399.2,2599.7999999999993,1.0
Ford,F-150 XLT,Gasoline,35000.0,8,0.8,200,28200.0,6800.0,1.0
INFINITI,QX60 Base,Gasoline,21500.0,10,0.8,200,17400.0,4100.0,0.0
Lexus,RX 350 Base,Gasoline,15000.0,10,0.8,200,12200.0,2800.0,1.0
Dodge,Charger Scat Pack,Gasoline,38000.0,10,0.8,200,30600.0,7400.0,1.0
Lexus,IS 350 Base,Gasoline,30000.0,8,0.8,200,24200.0,5800.0,1.0
Nissan,NV200 SV,Gasoline,26500.0,8,0.8,200,21400.0,5100.0,1.0
Subaru,Impreza 2.0i Premium,Gasoline,9999.0,10,0.8,200,8199.2,1799.7999999999993,1.0
BMW,M3 Base,Gasoline,49999.0,8,0.8,200,40199.200000000004,9799.799999999996,1.0
INFINITI,QX80 Luxe,Gasoline,31450.0,8,0.8,200,25360.0,6090.0,1.0
Ford,Mustang GT Premium,Gasoline,30490.0,10,0.8,200,24592.0,5898.0,0.0
Toyota,RAV4 TRD Off Road,Gasoline,35200.0,10,0.8,200,28360.0,6840.0,0.0
Honda,S2000 Base,Gasoline,35000.0,8,0.8,200,28200.0,6800.0,0.0
Ford,Bronco Big Bend Advanced,Gasoline,54000.0,9,0.8,200,43400.0,10600.0,0.0
Ford,Expedition Timberline,Gasoline,68420.0,10,0.8,200,54936.0,13484.0,1.0
Toyota,Sequoia TRD Pro,Hybrid,91995.0,9,0.65,120,59916.75,32078.25,0.0
Plymouth,Prowler Base,Gasoline,28500.0,8,0.8,200,23000.0,5500.0,1.0
Chevrolet,Suburban 1500 LS,E85 Flex Fuel,12998.0,8,0.7,150,9248.599999999999,3749.4000000000015,0.0
Mitsubishi,Lancer Evolution GSR,Gasoline,28000.0,9,0.8,200,22600.0,5400.0,0.0
Mercedes-Benz,AMG GLE 43 Coupe 4MATIC,Gasoline,42995.0,10,0.8,200,34596.0,8399.0,0.0
Audi,R8 5.2 quattro Spyder,Gasoline,74000.0,9,0.8,200,59400.0,14600.0,0.0
Ford,Escape XLT,Gasoline,3000.0,8,0.8,200,2600.0,400.0,1.0
BMW,X5 3.0si,Gasoline,8500.0,8,0.8,200,7000.0,1500.0,1.0
Chevrolet,Camaro 2LT,Gasoline,14000.0,8,0.8,200,11400.0,2600.0,0.0
BMW,340 i,Gasoline,36995.0,10,0.8,200,29796.0,7199.0,1.0
Mercedes-Benz,SL-Class SL 550,Gasoline,38500.0,10,0.8,200,31000.0,7500.0,1.0
Cadillac,Escalade Platinum,Gasoline,51900.0,8,0.8,200,41720.0,10180.0,1.0
Lexus,RC F Base,Gasoline,49995.0,8,0.8,200,40196.0,9799.0,0.0
Kia,Forte GT-Line,Gasoline,21900.0,9,0.8,200,17720.0,4180.0,0.0
Land,Rover Range Rover Sport Supercharged Dynamic,Gasoline,53499.0,8,0.8,200,42999.200000000004,10499.799999999996,0.0
Nissan,Titan S,Gasoline,32324.0,10,0.8,200,26059.2,6264.799999999999,0.0
Honda,Accord EX-L 2.0T,Gasoline,27500.0,8,0.8,200,22200.0,5300.0,1.0
Subaru,WRX Base,Gasoline,23750.0,8,0.8,200,19200.0,4550.0,1.0
Audi,A4 2.0T Titanium Premium,Gasoline,27900.0,9,0.8,200,22520.0,5380.0,0.0
Chevrolet,Avalanche 1500 LS,E85 Flex Fuel,18000.0,8,0.7,150,12750.0,5250.0,0.0
Mercedes-Benz,CLA-Class CLA 250,Gasoline,12000.0,10,0.8,200,9800.0,2200.0,1.0
BMW,228 Gran Coupe i xDrive,Gasoline,26999.0,9,0.8,200,21799.2,5199.799999999999,0.0
Maserati,GranTurismo Base,Gasoline,37900.0,9,0.8,200,30520.0,7380.0,0.0
Ford,Expedition Platinum,Gasoline,57480.0,9,0.8,200,46184.0,11296.0,0.0
Audi,S4 Base,Gasoline,10995.0,10,0.8,200,8996.0,1999.0,0.0
Land,Rover Range Rover Sport Supercharged HSE,Gasoline,26500.0,10,0.8,200,21400.0,5100.0,1.0
Chevrolet,Tahoe LTZ,E85 Flex Fuel,10750.0,9,0.7,150,7674.999999999999,3075.000000000001,0.0
Nissan,Xterra S,Gasoline,6999.0,10,0.8,200,5799.200000000001,1199.7999999999993,0.0
INFINITI,Q60 3.0T Premium,Gasoline,17500.0,10,0.8,200,14200.0,3300.0,1.0
Acura,TLX Base,Gasoline,16500.0,9,0.8,200,13400.0,3100.0,0.0
Nissan,Frontier SV,Gasoline,15500.0,8,0.8,200,12600.0,2900.0,1.0
Chevrolet,Camaro 1SS,Gasoline,47000.0,9,0.8,200,37800.0,9200.0,1.0
Porsche,Panamera 4,Gasoline,59800.0,9,0.8,200,48040.0,11760.0,0.0
Acura,TLX PMC Edition,Gasoline,43500.0,9,0.8,200,35000.0,8500.0,0.0
Hyundai,Palisade SEL,Gasoline,29600.0,9,0.8,200,23880.0,5720.0,1.0
Ford,F-250 Lariat,Diesel,50000.0,10,0.95,500,48000.0,2000.0,0.0
BMW,430 i,Gasoline,51000.0,10,0.8,200,41000.0,10000.0,0.0
Mitsubishi,Lancer GTS,Gasoline,5100.0,8,0.8,200,4280.0,820.0,0.0
Nissan,NV200 S,Gasoline,19500.0,8,0.8,200,15800.0,3700.0,1.0
Buick,Enclave Leather,Gasoline,18950.0,8,0.8,200,15360.0,3590.0,1.0
Lexus,RX 330 Base,Gasoline,7900.0,10,0.8,200,6520.0,1380.0,1.0
Kia,Forte Koup EX,Gasoline,5500.0,9,0.8,200,4600.0,900.0,0.0
GMC,Terrain SLE,Gasoline,29900.0,8,0.8,200,24120.0,5780.0,0.0
Porsche,Macan Base,Gasoline,35000.0,9,0.8,200,28200.0,6800.0,1.0
Lexus,RC 350 Base,Gasoline,24000.0,8,0.8,200,19400.0,4600.0,1.0
Audi,S4 3.0T Premium Plus,Gasoline,49995.0,8,0.8,200,40196.0,9799.0,1.0
GMC,Yukon SLT,Gasoline,4999.0,10,0.8,200,4199.200000000001,799.7999999999993,0.0
Lamborghini,Urus Base,Gasoline,279900.0,8,0.8,200,224120.0,55780.0,0.0
INFINITI,QX60 Base,Gasoline,12500.0,8,0.8,200,10200.0,2300.0,1.0
Chevrolet,Silverado 2500 LTZ H/D Extended Cab,Gasoline,23500.0,9,0.8,200,19000.0,4500.0,1.0
Maserati,GranTurismo Base,Gasoline,13000.0,9,0.8,200,10600.0,2400.0,1.0
BMW,X6 M Base,Gasoline,48600.0,10,0.8,200,39080.0,9520.0,0.0
Chrysler,300 S,Gasoline,17500.0,10,0.8,200,14200.0,3300.0,1.0
Chrysler,300 Base,Gasoline,11250.0,10,0.8,200,9200.0,2050.0,0.0
Chevrolet,Corvette Stingray w/1LT,Gasoline,72900.0,8,0.8,200,58520.0,14380.0,1.0
Chevrolet,Camaro 1SS,Gasoline,41500.0,10,0.8,200,33400.0,8100.0,0.0
Mercedes-Benz,E-Class E 350 4MATIC,Gasoline,13000.0,10,0.8,200,10600.0,2400.0,0.0
Nissan,Versa 1.8 S,Gasoline,4000.0,9,0.8,200,3400.0,600.0,1.0
BMW,M3 CS,Gasoline,145000.0,8,0.8,200,116200.0,28800.0,0.0
Hyundai,Accent GLS,Gasoline,6500.0,10,0.8,200,5400.0,1100.0,0.0
Mercedes-Benz,S-Class S 450 4MATIC,Gasoline,60000.0,8,0.8,200,48200.0,11800.0,1.0
Porsche,911 GT3,Gasoline,279950.0,9,0.8,200,224160.0,55790.0,1.0
Audi,Q5 3.0 TDI Premium Plus,Diesel,22500.0,10,0.95,500,21875.0,625.0,1.0
Volvo,XC60 T5 R-Design,Gasoline,30000.0,8,0.8,200,24200.0,5800.0,0.0
Mercedes-Benz,AMG GT 53 Base,Hybrid,83000.0,8,0.65,120,54070.0,28930.0,0.0
GMC,Yukon SLT,Gasoline,30000.0,10,0.8,200,24200.0,5800.0,0.0
Lexus,GS 350 Base,Gasoline,18000.0,10,0.8,200,14600.0,3400.0,0.0
Jaguar,XF 25t Premium,Gasoline,26000.0,9,0.8,200,21000.0,5000.0,0.0
BMW,M8 Gran Coupe Competition,Gasoline,117500.0,8,0.8,200,94200.0,23300.0,1.0
Honda,Ridgeline Black Edition,Gasoline,26000.0,10,0.8,200,21000.0,5000.0,0.0
Toyota,4Runner SR5,Gasoline,30500.0,8,0.8,200,24600.0,5900.0,0.0
Dodge,Charger R/T 392,Gasoline,37000.0,10,0.8,200,29800.0,7200.0,0.0
INFINITI,Q50 3.0t Signature Edition,Gasoline,23000.0,8,0.8,200,18600.0,4400.0,0.0
BMW,340 i,Gasoline,19500.0,10,0.8,200,15800.0,3700.0,1.0
Pontiac,Firebird Trans Am,Gasoline,10500.0,8,0.8,200,8600.0,1900.0,1.0
Nissan,NV Passenger NV3500 HD SV V8,Gasoline,29500.0,8,0.8,200,23800.0,5700.0,0.0
BMW,135 is,Gasoline,29000.0,10,0.8,200,23400.0,5600.0,1.0
Lexus,IS 300 Base,Gasoline,28450.0,8,0.8,200,22960.0,5490.0,0.0
Porsche,Cayenne S,Gasoline,17999.0,10,0.8,200,14599.2,3399.7999999999993,0.0
Pontiac,Solstice GXP,Gasoline,17900.0,10,0.8,200,14520.0,3380.0,1.0
Porsche,Panamera Turbo,Gasoline,51950.0,10,0.8,200,41760.0,10190.0,1.0
BMW,X6 xDrive35i,Gasoline,40950.0,8,0.8,200,32960.0,7990.0,0.0
Ford,F-150 Limited,Gasoline,45950.0,8,0.8,200,36960.0,8990.0,1.0
MINI,Cooper S Base,Gasoline,6699.0,9,0.8,200,5559.200000000001,1139.7999999999993,0.0
Mazda,Mazda3 i SV,Gasoline,12000.0,10,0.8,200,9800.0,2200.0,0.0
Mitsubishi,Lancer Evolution MR,Gasoline,27000.0,8,0.8,200,21800.0,5200.0,0.0
Chevrolet,Tahoe LTZ,E85 Flex Fuel,10995.0,8,0.7,150,7846.499999999999,3148.500000000001,0.0
Cadillac,CTS 3.6L Luxury,Gasoline,19425.0,9,0.8,200,15740.0,3685.0,1.0
Land,Rover Range Rover Sport Supercharged HSE,Gasoline,19500.0,8,0.8,200,15800.0,3700.0,1.0
Chevrolet,Suburban 1500 LTZ,Gasoline,26900.0,9,0.8,200,21720.0,5180.0,1.0
Chevrolet,Camaro 2SS,Gasoline,32000.0,9,0.8,200,25800.0,6200.0,0.0
Chevrolet,Silverado 1500 Hybrid 1HY,Hybrid,20995.0,10,0.65,120,13766.75,7228.25,0.0
Nissan,Armada SL,Gasoline,29000.0,8,0.8,200,23400.0,5600.0,1.0
BMW,X6 M Base,Gasoline,65000.0,8,0.8,200,52200.0,12800.0,0.0
BMW,740 i,Gasoline,12700.0,9,0.8,200,10360.0,2340.0,0.0
Toyota,Sequoia TRD Pro,Gasoline,61599.0,8,0.8,200,49479.200000000004,12119.799999999996,1.0
Volkswagen,Jetta GLI,Gasoline,15000.0,10,0.8,200,12200.0,2800.0,0.0
Honda,Crosstour EX-L,Gasoline,12980.0,10,0.8,200,10584.0,2396.0,0.0
Land,Rover Range Rover Sport Supercharged,E85 Flex Fuel,22500.0,8,0.7,150,15899.999999999998,6600.000000000002,1.0
Hyundai,Santa Fe Sport 2.0L Turbo Ultimate,Gasoline,20000.0,10,0.8,200,16200.0,3800.0,1.0
Jaguar,F-TYPE R,Gasoline,74900.0,9,0.8,200,60120.0,14780.0,1.0
Toyota,FJ Cruiser Base,Gasoline,41500.0,10,0.8,200,33400.0,8100.0,0.0
Toyota,Tundra SR5,Gasoline,42000.0,10,0.8,200,33800.0,8200.0,1.0
RAM,1500 Sport,Gasoline,42500.0,8,0.8,200,34200.0,8300.0,0.0
Ford,Focus SE,E85 Flex Fuel,9499.0,8,0.7,150,6799.299999999999,2699.7000000000007,1.0
Mercedes-Benz,GLE 350 Base 4MATIC,Gasoline,49995.0,8,0.8,200,40196.0,9799.0,0.0
Acura,TL Type S,Gasoline,11500.0,9,0.8,200,9400.0,2100.0,0.0
Land,Rover Range Rover HSE,Gasoline,16000.0,8,0.8,200,13000.0,3000.0,1.0
Mazda,CX-9 Signature,Gasoline,27500.0,9,0.8,200,22200.0,5300.0,1.0
Ford,F-150 Raptor,Gasoline,72950.0,8,0.8,200,58560.0,14390.0,1.0
Honda,Civic Si Base,Gasoline,27500.0,9,0.8,200,22200.0,5300.0,0.0
Hyundai,Elantra SE,Gasoline,15900.0,8,0.8,200,12920.0,2980.0,0.0
Ford,Excursion Limited,Gasoline,8000.0,10,0.8,200,6600.0,1400.0,0.0
Jaguar,F-TYPE S British Design Edition,Gasoline,45999.0,10,0.8,200,36999.200000000004,8999.799999999996,1.0
Pontiac,G6 GTP,Gasoline,5995.0,8,0.8,200,4996.0,999.0,1.0
Toyota,FJ Cruiser Base,Gasoline,23977.0,8,0.8,200,19381.600000000002,4595.399999999998,0.0
Buick,Enclave Premium,Gasoline,31650.0,8,0.8,200,25520.0,6130.0,1.0
Chevrolet,Tahoe LTZ,Gasoline,25000.0,10,0.8,200,20200.0,4800.0,1.0
Bentley,Continental GTC V8,Gasoline,77999.0,8,0.8,200,62599.200000000004,15399.799999999996,1.0
Mercedes-Benz,SLK-Class SLK 350,Gasoline,30500.0,8,0.8,200,24600.0,5900.0,1.0
Cadillac,Escalade Premium Luxury,Gasoline,86999.0,9,0.8,200,69799.2,17199.800000000003,1.0
BMW,535 i xDrive,Gasoline,24995.0,9,0.8,200,20196.0,4799.0,0.0
MINI,Cooper S Base,Gasoline,6250.0,9,0.8,200,5200.0,1050.0,0.0
Bentley,Continental GT Base,E85 Flex Fuel,46999.0,10,0.7,150,33049.299999999996,13949.700000000004,1.0
Lexus,GX 460 Premium,Gasoline,64900.0,10,0.8,200,52120.0,12780.0,1.0
Audi,Q7 3.0T Premium Plus,Gasoline,15495.0,9,0.8,200,12596.0,2899.0,1.0
Cadillac,CT6 Luxury,Gasoline,45480.0,8,0.8,200,36584.0,8896.0,0.0
GMC,Sierra 1500 SL Crew Cab,Gasoline,20000.0,10,0.8,200,16200.0,3800.0,1.0
Nissan,GT-R Premium,Gasoline,71999.0,10,0.8,200,57799.200000000004,14199.799999999996,1.0
Dodge,Ram 1500 ST,Gasoline,16000.0,9,0.8,200,13000.0,3000.0,1.0
Ford,Bronco Outer Banks,Gasoline,54999.0,10,0.8,200,44199.200000000004,10799.799999999996,1.0
Nissan,GT-R Black Edition,Gasoline,95000.0,10,0.8,200,76200.0,18800.0,1.0
